"191","DTL3-DT20","Fort Canning Station","0","0","0","NCD","EPN-03","Service Corridor 2 B1004",,,,,,,,,,,,,,,,,,,,
"192","DTL3-DT20","Fort Canning Station","0","0","0","NCD","LSC-UPS","LSC Room B1005",,,,,,,,,,,,,,,,,,,,
"193","DTL3-DT20","Fort Canning Station","0","0","0","NCD","LSC","LSC Room B1005",,,,,,,,,,,,,,,,,,,,
"194","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MCC01","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"195","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MCC02","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"196","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MCC03","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"197","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MCC04","ECS Control Room 2 B1039",,,,,,,,,,,,,,,,,,,,
"198","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MCC05","ECS Control Room 2 B1039",,,,,,,,,,,,,,,,,,,,
"199","DTL3-DT20","Fort Canning Station","0","0","0","NCD","SCP","Firemen Staircase B1S07 (Ground Level)",,,,,,,,,,,,,,,,,,,,
"200","DTL3-DT20","Fort Canning Station","0","0","0","NCD","SB-01","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"201","DTL3-DT20","Fort Canning Station","0","0","0","NCD","SB-02","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"202","DTL3-DT20","Fort Canning Station","0","0","0","NCD","SB-03","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"203","DTL3-DT20","Fort Canning Station","0","0","0","NCD","SB-04","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"204","DTL3-DT20","Fort Canning Station","0","0","0","NCD","SB-05","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"205","DTL3-DT20","Fort Canning Station","0","0","0","NCD","SB-06","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"206","DTL3-DT20","Fort Canning Station","0","0","0","NCD","SB-07","ECS Control Room 2 B1039",,,,,,,,,,,,,,,,,,,,
